order_id,date_id,order_date,customer_id,product_id,quantity,unit_price,discount,amount,channel,pay_status
3465,244,2025-09-01,925,94,5,1611.6,1.0,8058.0,线上APP,已支付
3466,540,2026-06-24,1865,23,1,20.17,0.85,17.14,线下门店,已支付
3466,540,2026-06-24,1865,84,1,432.88,0.9,389.59,线下门店,已支付
3467,468,2026-04-13,1524,43,1,505.2,1.0,505.2,线上APP,已支付
3468,359,2025-12-25,91,71,2,898.78,0.9,1617.8,线上APP,已支付
3469,521,2026-06-05,313,77,1,3507.89,0.95,3332.5,线下门店,已退款
3470,418,2026-02-22,1321,40,1,417.22,0.85,354.64,线上APP,已支付
3471,409,2026-02-13,1547,153,2,55.53,0.8,88.85,小程序,已支付
3471,409,2026-02-13,1547,97,1,1338.16,0.9,1204.34,小程序,已支付
3471,409,2026-02-13,1547,176,1,3157.68,0.9,2841.91,小程序,已支付
3471,409,2026-02-13,1547,117,1,3607.96,1.0,3607.96,小程序,已支付
3472,212,2025-07-31,711,73,1,3396.67,0.8,2717.34,第三方平台,已支付
3473,293,2025-10-20,604,5,1,7305.76,0.9,6575.18,小程序,已支付
3473,293,2025-10-20,604,28,1,6447.2,0.95,6124.84,小程序,已支付
3473,293,2025-10-20,604,170,1,124.53,0.9,112.08,小程序,已支付
3474,442,2026-03-18,334,136,1,482.17,1.0,482.17,线下门店,未支付
3475,396,2026-01-31,1525,92,2,1685.96,0.8,2697.54,小程序,未支付
3476,546,2026-06-30,1676,21,1,22.63,1.0,22.63,小程序,已支付
3477,391,2026-01-26,260,9,1,6210.05,0.85,5278.54,小程序,已支付
3477,391,2026-01-26,260,82,3,441.65,1.0,1324.95,小程序,已支付
3477,391,2026-01-26,260,108,1,7165.23,0.85,6090.45,小程序,已支付
3477,391,2026-01-26,260,147,1,62.18,0.9,55.96,小程序,已支付
3478,457,2026-04-02,532,4,1,6785.8,0.9,6107.22,线下门店,已支付
3478,457,2026-04-02,532,106,4,7690.55,1.0,30762.2,线下门店,已退款
3479,350,2025-12-16,1121,161,1,20.27,1.0,20.27,线上APP,已支付
3480,500,2026-05-15,1473,66,1,787.46,0.85,669.34,线下门店,已支付
3481,328,2025-11-24,1804,103,1,6892.34,0.9,6203.11,线下门店,已支付
3481,328,2025-11-24,1804,59,1,121.93,0.7,85.35,线下门店,未支付
3481,328,2025-11-24,1804,137,2,433.54,0.9,780.37,线下门店,已支付
3482,194,2025-07-13,1052,179,3,3518.77,1.0,10556.31,第三方平台,已支付
3482,194,2025-07-13,1052,166,2,110.96,1.0,221.92,第三方平台,已支付
3483,238,2025-08-26,293,29,1,6438.7,0.9,5794.83,第三方平台,已退款
3483,238,2025-08-26,293,111,1,3634.34,0.95,3452.62,第三方平台,已支付
3483,238,2025-08-26,293,63,1,101.62,0.9,91.46,第三方平台,已支付
3483,238,2025-08-26,293,27,4,24.77,1.0,99.08,第三方平台,已支付
3484,439,2026-03-15,1569,4,4,6785.8,0.8,21714.56,线下门店,已支付
3485,210,2025-07-29,1007,182,5,22.73,0.85,96.6,第三方平台,已退款
3486,371,2026-01-06,395,199,3,25.08,0.95,71.48,线下门店,已支付
3486,371,2026-01-06,395,115,1,3023.73,0.9,2721.36,线下门店,已退款
3486,371,2026-01-06,395,158,3,21.12,0.8,50.69,线下门店,已支付
3487,240,2025-08-28,1050,189,1,24.89,1.0,24.89,线上APP,已支付
3487,240,2025-08-28,1050,131,1,1666.61,1.0,1666.61,线上APP,已支付
3488,492,2026-05-07,1403,73,1,3396.67,0.95,3226.84,线下门店,已支付
3488,492,2026-05-07,1403,151,1,51.37,1.0,51.37,线下门店,已支付
3489,245,2025-09-02,804,100,1,7641.08,0.85,6494.92,线下门店,已支付
3490,277,2025-10-04,1745,55,1,102.78,1.0,102.78,第三方平台,未支付
3490,277,2025-10-04,1745,107,3,7781.83,0.95,22178.22,第三方平台,未支付
3490,277,2025-10-04,1745,20,1,24.8,0.9,22.32,第三方平台,已支付
3490,277,2025-10-04,1745,15,3,6523.96,0.95,18593.29,第三方平台,已支付
3491,384,2026-01-19,1145,41,1,470.4,0.7,329.28,线下门店,已支付
3491,384,2026-01-19,1145,102,1,6853.58,0.8,5482.86,线下门店,已支付
3491,384,2026-01-19,1145,138,1,401.82,1.0,401.82,线下门店,已支付
3491,384,2026-01-19,1145,168,1,111.73,0.85,94.97,线下门店,已支付
3492,496,2026-05-11,713,19,1,24.98,0.9,22.48,小程序,已支付
3492,496,2026-05-11,713,129,1,1540.51,0.95,1463.48,小程序,已支付
3492,496,2026-05-11,713,92,2,1685.96,1.0,3371.92,小程序,已退款
3493,208,2025-07-27,1542,21,2,22.63,0.95,43.0,线上APP,已退款
3493,208,2025-07-27,1542,109,1,3327.08,0.95,3160.73,线上APP,已支付
3493,208,2025-07-27,1542,171,4,115.29,0.7,322.81,线上APP,已支付
3494,209,2025-07-28,1220,155,2,21.66,0.95,41.15,小程序,已退款
3495,439,2026-03-15,631,115,1,3023.73,0.9,2721.36,小程序,已支付
3495,439,2026-03-15,631,106,1,7690.55,0.7,5383.39,小程序,已支付
3496,367,2026-01-02,76,103,2,6892.34,0.95,13095.45,线下门店,已退款
3496,367,2026-01-02,76,4,2,6785.8,1.0,13571.6,线下门店,已支付
3496,367,2026-01-02,76,67,3,733.22,0.7,1539.76,线下门店,已支付
3496,367,2026-01-02,76,30,1,6152.27,0.9,5537.04,线下门店,已支付
3497,532,2026-06-16,1054,26,1,22.22,0.95,21.11,线上APP,已支付
3498,341,2025-12-07,1826,138,1,401.82,0.8,321.46,第三方平台,已支付
3499,283,2025-10-10,97,6,1,7730.22,1.0,7730.22,线下门店,已支付
3499,283,2025-10-10,97,130,1,1655.34,0.85,1407.04,线下门店,已支付
3500,539,2026-06-23,345,7,1,7762.07,0.85,6597.76,第三方平台,未支付
3500,539,2026-06-23,345,31,1,6663.77,0.85,5664.2,第三方平台,已支付
3500,539,2026-06-23,345,51,1,222.74,1.0,222.74,第三方平台,已支付
3500,539,2026-06-23,345,12,1,7688.56,0.8,6150.85,第三方平台,已支付
3501,27,2025-01-27,1458,125,1,1362.24,1.0,1362.24,线上APP,已支付
3501,27,2025-01-27,1458,42,1,505.61,0.9,455.05,线上APP,已支付
3501,27,2025-01-27,1458,161,5,20.27,0.85,86.15,线上APP,已支付
3501,27,2025-01-27,1458,120,1,1340.32,0.95,1273.3,线上APP,已支付
3502,543,2026-06-27,543,146,1,56.2,0.9,50.58,小程序,已支付
3503,206,2025-07-25,1105,105,1,7133.42,1.0,7133.42,线下门店,已支付
3503,206,2025-07-25,1105,69,2,905.95,0.85,1540.12,线下门店,已支付
3503,206,2025-07-25,1105,125,1,1362.24,1.0,1362.24,线下门店,已支付
3503,206,2025-07-25,1105,24,1,23.14,1.0,23.14,线下门店,已支付
3503,206,2025-07-25,1105,38,1,430.96,1.0,430.96,线下门店,已支付
3504,440,2026-03-16,1448,165,1,108.87,0.9,97.98,线下门店,已支付
3505,544,2026-06-28,1917,190,3,3870.55,0.9,10450.49,线下门店,已支付
3505,544,2026-06-28,1917,16,2,7067.56,1.0,14135.12,线下门店,已支付
3505,544,2026-06-28,1917,19,1,24.98,1.0,24.98,线下门店,已支付
3505,544,2026-06-28,1917,113,1,3423.36,0.9,3081.02,线下门店,已退款
3506,222,2025-08-10,224,185,2,23.05,0.85,39.19,线上APP,已支付
3507,265,2025-09-22,812,110,3,3861.1,1.0,11583.3,线上APP,已支付
3508,406,2026-02-10,1919,81,2,3710.33,1.0,7420.66,小程序,已支付
3509,299,2025-10-26,1352,40,2,417.22,1.0,834.44,小程序,已支付
3510,408,2026-02-12,1689,71,2,898.78,0.9,1617.8,线下门店,已支付
3511,482,2026-04-27,1153,9,2,6210.05,1.0,12420.1,小程序,已支付
3512,328,2025-11-24,891,174,1,3603.44,0.9,3243.1,第三方平台,已支付
3513,486,2026-05-01,1640,24,1,23.14,0.9,20.83,小程序,已退款
3513,486,2026-05-01,1640,91,2,1600.68,0.85,2721.16,小程序,已退款
3514,233,2025-08-21,778,136,2,482.17,0.9,867.91,线下门店,已支付
3515,368,2026-01-03,349,197,1,3895.9,0.95,3701.11,线下门店,已支付
3516,484,2026-04-29,97,133,2,1300.72,0.7,1821.01,线上APP,未支付
3517,354,2025-12-20,1525,113,5,3423.36,0.95,16260.96,线下门店,已支付
3517,354,2025-12-20,1525,14,1,6036.11,1.0,6036.11,线下门店,已支付
3517,354,2025-12-20,1525,7,1,7762.07,0.9,6985.86,线下门店,已支付
3517,354,2025-12-20,1525,21,1,22.63,0.95,21.5,线下门店,已退款
3518,509,2026-05-24,781,92,1,1685.96,1.0,1685.96,小程序,已支付
3518,509,2026-05-24,781,98,1,1683.81,0.95,1599.62,小程序,未支付
3519,353,2025-12-19,1488,83,2,401.06,0.85,681.8,线下门店,已支付
3520,249,2025-09-06,714,148,1,51.73,0.8,41.38,线上APP,已支付
3520,249,2025-09-06,714,65,1,876.27,1.0,876.27,线上APP,已支付
3521,396,2026-01-31,590,91,1,1600.68,0.9,1440.61,第三方平台,已支付
3521,396,2026-01-31,590,61,1,125.55,1.0,125.55,第三方平台,已支付
3521,396,2026-01-31,590,24,1,23.14,0.85,19.67,第三方平台,已支付
3522,461,2026-04-06,161,96,1,1464.19,0.85,1244.56,线下门店,已支付
3523,501,2026-05-16,1956,57,1,127.11,1.0,127.11,线上APP,已支付
3524,328,2025-11-24,593,106,3,7690.55,0.9,20764.49,线下门店,已支付
3525,510,2026-05-25,1769,22,1,24.52,1.0,24.52,线下门店,未支付
3526,468,2026-04-13,1064,78,1,3280.79,0.85,2788.67,线上APP,已支付
3527,435,2026-03-11,1787,62,1,124.31,1.0,124.31,线下门店,已支付
3528,534,2026-06-18,866,116,1,3421.84,1.0,3421.84,第三方平台,已支付
3528,534,2026-06-18,866,198,2,3240.69,1.0,6481.38,第三方平台,已退款
3529,462,2026-04-07,701,114,2,3642.34,0.95,6920.45,第三方平台,已支付
3529,462,2026-04-07,701,159,1,22.19,0.85,18.86,第三方平台,已支付
3529,462,2026-04-07,701,112,1,3607.19,0.85,3066.11,第三方平台,已支付
3529,462,2026-04-07,701,26,1,22.22,1.0,22.22,第三方平台,已支付
3530,204,2025-07-23,371,183,1,21.92,1.0,21.92,线下门店,已支付
3530,204,2025-07-23,371,153,1,55.53,0.95,52.75,线下门店,已支付
3531,524,2026-06-08,1224,95,1,1455.44,1.0,1455.44,线上APP,已支付
3532,110,2025-04-20,1868,99,2,1377.58,0.95,2617.4,线上APP,已退款
3532,110,2025-04-20,1868,7,3,7762.07,0.8,18628.97,线上APP,已支付
3533,111,2025-04-21,239,3,1,6057.54,0.95,5754.66,线下门店,已支付
3533,111,2025-04-21,239,148,4,51.73,1.0,206.92,线下门店,已支付
3534,353,2025-12-19,574,106,1,7690.55,1.0,7690.55,小程序,已支付
3534,353,2025-12-19,574,44,1,415.27,1.0,415.27,小程序,已支付
3534,353,2025-12-19,574,40,1,417.22,1.0,417.22,小程序,已支付
3534,353,2025-12-19,574,155,1,21.66,1.0,21.66,小程序,已支付
3535,311,2025-11-07,1286,68,1,725.47,1.0,725.47,线上APP,已支付
3536,361,2025-12-27,1659,199,3,25.08,1.0,75.24,线下门店,已支付
3536,361,2025-12-27,1659,12,2,7688.56,0.9,13839.41,线下门店,已支付
3536,361,2025-12-27,1659,69,1,905.95,1.0,905.95,线下门店,已支付
3537,520,2026-06-04,716,157,3,20.12,1.0,60.36,线上APP,已支付
3537,520,2026-06-04,716,42,1,505.61,0.7,353.93,线上APP,已支付
3538,371,2026-01-06,1371,41,1,470.4,0.8,376.32,小程序,已支付
3538,371,2026-01-06,1371,171,1,115.29,1.0,115.29,小程序,已退款
3539,371,2026-01-06,739,45,1,422.06,0.8,337.65,小程序,未支付
3539,371,2026-01-06,739,156,2,22.11,1.0,44.22,小程序,未支付
3540,409,2026-02-13,1834,94,1,1611.6,0.8,1289.28,第三方平台,已支付
3541,375,2026-01-10,810,19,1,24.98,0.7,17.49,小程序,已支付
3542,543,2026-06-27,542,184,1,23.4,0.95,22.23,线下门店,已支付
3542,543,2026-06-27,542,180,2,3403.3,0.9,6125.94,线下门店,已支付
3543,445,2026-03-21,1635,95,2,1455.44,0.85,2474.25,线上APP,已支付
3544,330,2025-11-26,365,178,1,3847.95,1.0,3847.95,线上APP,已支付
3544,330,2025-11-26,365,24,1,23.14,0.85,19.67,线上APP,已支付
3544,330,2025-11-26,365,25,2,25.07,0.95,47.63,线上APP,已支付
3545,322,2025-11-18,1851,118,2,1600.98,1.0,3201.96,线上APP,已支付
3545,322,2025-11-18,1851,198,2,3240.69,0.95,6157.31,线上APP,已支付
3545,322,2025-11-18,1851,13,1,6590.84,0.85,5602.21,线上APP,已支付
3546,130,2025-05-10,1721,112,4,3607.19,0.7,10100.13,第三方平台,已支付
3546,130,2025-05-10,1721,146,2,56.2,0.7,78.68,第三方平台,已支付
3546,130,2025-05-10,1721,175,1,3841.23,1.0,3841.23,第三方平台,已支付
3546,130,2025-05-10,1721,61,1,125.55,1.0,125.55,第三方平台,已支付
3547,214,2025-08-02,1597,78,1,3280.79,1.0,3280.79,线上APP,已支付
3547,214,2025-08-02,1597,141,1,444.13,1.0,444.13,线上APP,已支付
3547,214,2025-08-02,1597,74,4,3263.02,0.85,11094.27,线上APP,已支付
3548,375,2026-01-10,184,35,1,6738.89,0.95,6401.95,小程序,已支付
3548,375,2026-01-10,184,129,1,1540.51,1.0,1540.51,小程序,已支付
3548,375,2026-01-10,184,19,2,24.98,1.0,49.96,小程序,已退款
3549,423,2026-02-27,475,62,4,124.31,0.95,472.38,小程序,已支付
3550,449,2026-03-25,1971,39,2,483.55,0.9,870.39,小程序,已支付
3550,449,2026-03-25,1971,87,1,479.04,0.9,431.14,小程序,已支付
3551,544,2026-06-28,1828,100,1,7641.08,0.9,6876.97,第三方平台,已支付
3552,508,2026-05-23,1549,192,2,3258.97,1.0,6517.94,小程序,已支付
3552,508,2026-05-23,1549,196,1,3894.11,1.0,3894.11,小程序,已支付
3552,508,2026-05-23,1549,174,2,3603.44,0.85,6125.85,小程序,已支付
3553,531,2026-06-15,272,86,2,408.61,0.9,735.5,线上APP,已支付
3554,186,2025-07-05,1745,48,2,218.82,1.0,437.64,线上APP,已退款
3555,355,2025-12-21,1763,99,1,1377.58,0.85,1170.94,第三方平台,已支付
3555,355,2025-12-21,1763,173,2,3452.4,0.9,6214.32,第三方平台,未支付
3555,355,2025-12-21,1763,74,1,3263.02,0.95,3099.87,第三方平台,已支付
3556,472,2026-04-17,660,37,1,416.75,0.9,375.07,线上APP,已支付
3557,535,2026-06-19,1619,149,1,61.04,0.85,51.88,第三方平台,已支付
3557,535,2026-06-19,1619,105,1,7133.42,0.9,6420.08,第三方平台,已支付
3558,456,2026-04-01,1142,197,5,3895.9,1.0,19479.5,小程序,已支付
3558,456,2026-04-01,1142,169,1,110.2,1.0,110.2,小程序,已支付
3558,456,2026-04-01,1142,80,2,3491.75,0.9,6285.15,小程序,已支付
3559,524,2026-06-08,1833,121,3,1512.18,0.95,4309.71,线下门店,已支付
3560,129,2025-05-09,1190,79,1,3275.42,1.0,3275.42,线上APP,已支付
3560,129,2025-05-09,1190,70,1,780.24,0.9,702.22,线上APP,已支付
3561,407,2026-02-11,1192,170,1,124.53,0.8,99.62,小程序,已支付
3561,407,2026-02-11,1192,144,1,426.85,0.9,384.17,小程序,已支付
3562,400,2026-02-04,63,156,1,22.11,1.0,22.11,小程序,已支付
3562,400,2026-02-04,63,29,1,6438.7,0.9,5794.83,小程序,已支付
3563,278,2025-10-05,1425,8,1,6485.67,0.95,6161.39,线下门店,未支付
3563,278,2025-10-05,1425,16,4,7067.56,0.7,19789.17,线下门店,已支付
3564,130,2025-05-10,587,40,2,417.22,1.0,834.44,小程序,已支付
3564,130,2025-05-10,587,97,1,1338.16,0.85,1137.44,小程序,已支付
3564,130,2025-05-10,587,128,1,1611.09,1.0,1611.09,小程序,已支付
3565,462,2026-04-07,652,130,1,1655.34,1.0,1655.34,线上APP,已支付
3565,462,2026-04-07,652,76,1,3370.38,1.0,3370.38,线上APP,已支付
3566,465,2026-04-10,137,158,2,21.12,1.0,42.24,线上APP,已支付
3566,465,2026-04-10,137,60,2,120.54,0.9,216.97,线上APP,已退款
3567,47,2025-02-16,1346,9,1,6210.05,1.0,6210.05,小程序,已支付
3567,47,2025-02-16,1346,70,1,780.24,0.95,741.23,小程序,已支付
3568,156,2025-06-05,783,154,2,22.66,0.9,40.79,第三方平台,已支付
3569,538,2026-06-22,1564,130,1,1655.34,0.95,1572.57,线上APP,已支付
3569,538,2026-06-22,1564,79,2,3275.42,1.0,6550.84,线上APP,已支付
3570,305,2025-11-01,220,83,1,401.06,0.9,360.95,线上APP,已退款
3571,215,2025-08-03,806,189,5,24.89,0.85,105.78,线下门店,已支付
3571,215,2025-08-03,806,159,1,22.19,0.95,21.08,线下门店,已支付
3572,306,2025-11-02,1191,66,1,787.46,1.0,787.46,小程序,未支付
3573,350,2025-12-16,1071,45,4,422.06,0.9,1519.42,线上APP,已支付
3573,350,2025-12-16,1071,149,5,61.04,0.95,289.94,线上APP,已支付
3574,385,2026-01-20,1633,114,1,3642.34,0.95,3460.22,线下门店,已支付
3575,191,2025-07-10,1092,35,1,6738.89,1.0,6738.89,线上APP,已支付
3576,497,2026-05-12,103,124,2,1598.3,0.85,2717.11,线上APP,已支付
3577,460,2026-04-05,1119,116,1,3421.84,0.9,3079.66,线下门店,已支付
3578,212,2025-07-31,822,79,1,3275.42,1.0,3275.42,线下门店,已支付
3578,212,2025-07-31,822,139,2,470.9,1.0,941.8,线下门店,已支付
3578,212,2025-07-31,822,94,1,1611.6,1.0,1611.6,线下门店,已支付
3579,414,2026-02-18,529,7,1,7762.07,0.9,6985.86,线上APP,未支付
3579,414,2026-02-18,529,96,3,1464.19,0.9,3953.31,线上APP,已支付
3580,488,2026-05-03,1052,9,1,6210.05,1.0,6210.05,线上APP,已支付
3580,488,2026-05-03,1052,40,1,417.22,0.7,292.05,线上APP,已支付
3580,488,2026-05-03,1052,1,4,6464.79,0.8,20687.33,线上APP,已支付
3581,207,2025-07-26,975,1,2,6464.79,1.0,12929.58,线上APP,已支付
3581,207,2025-07-26,975,35,4,6738.89,1.0,26955.56,线上APP,已支付
3582,118,2025-04-28,431,42,1,505.61,0.95,480.33,线下门店,已支付
3583,544,2026-06-28,1034,33,2,6339.35,0.8,10142.96,小程序,已支付
3584,322,2025-11-18,807,149,4,61.04,1.0,244.16,线下门店,已支付
3584,322,2025-11-18,807,126,1,1606.61,0.8,1285.29,线下门店,已退款
3584,322,2025-11-18,807,104,2,6997.43,0.85,11895.63,线下门店,已支付
3585,437,2026-03-13,61,150,4,61.43,1.0,245.72,线下门店,已支付
3585,437,2026-03-13,61,90,2,449.25,0.95,853.57,线下门店,已退款
3585,437,2026-03-13,61,38,4,430.96,1.0,1723.84,线下门店,已支付
3585,437,2026-03-13,61,88,1,469.24,0.9,422.32,线下门店,已退款
3586,459,2026-04-04,395,127,4,1476.66,1.0,5906.64,线上APP,已支付
3586,459,2026-04-04,395,99,1,1377.58,0.9,1239.82,线上APP,已支付
3587,102,2025-04-12,635,171,1,115.29,1.0,115.29,线上APP,已支付
3587,102,2025-04-12,635,187,2,21.13,0.9,38.03,线上APP,已支付
3588,435,2026-03-11,1829,101,2,6057.37,1.0,12114.74,小程序,已支付
3589,429,2026-03-05,1454,21,1,22.63,0.9,20.37,线上APP,已支付
3589,429,2026-03-05,1454,132,3,1625.85,0.8,3902.04,线上APP,已支付
3590,344,2025-12-10,692,75,2,3519.19,0.95,6686.46,线下门店,已支付
3590,344,2025-12-10,692,95,1,1455.44,0.8,1164.35,线下门店,已退款
3590,344,2025-12-10,692,134,1,1317.09,1.0,1317.09,线下门店,已支付
3591,546,2026-06-30,778,76,1,3370.38,1.0,3370.38,线上APP,已支付
3591,546,2026-06-30,778,85,1,484.02,1.0,484.02,线上APP,未支付
3592,393,2026-01-28,13,68,1,725.47,0.9,652.92,线上APP,已支付
3593,317,2025-11-13,1021,133,3,1300.72,1.0,3902.16,线下门店,已支付
3593,317,2025-11-13,1021,9,1,6210.05,1.0,6210.05,线下门店,已支付
3594,471,2026-04-16,620,24,3,23.14,0.85,59.01,线下门店,已支付
3595,418,2026-02-22,839,190,1,3870.55,0.9,3483.5,线上APP,已支付
3596,266,2025-09-23,446,4,2,6785.8,0.9,12214.44,小程序,已支付
3597,504,2026-05-19,1935,25,2,25.07,0.95,47.63,小程序,已支付
3597,504,2026-05-19,1935,174,5,3603.44,1.0,18017.2,小程序,已退款
3598,408,2026-02-12,399,84,2,432.88,1.0,865.76,线上APP,已支付
3598,408,2026-02-12,399,176,1,3157.68,0.9,2841.91,线上APP,已退款
3598,408,2026-02-12,399,38,1,430.96,1.0,430.96,线上APP,已退款
3599,348,2025-12-14,174,102,1,6853.58,0.85,5825.54,小程序,已支付
3599,348,2025-12-14,174,132,1,1625.85,1.0,1625.85,小程序,已支付
3600,275,2025-10-02,1851,185,1,23.05,1.0,23.05,线下门店,已支付
3601,327,2025-11-23,1496,145,4,62.18,1.0,248.72,线上APP,已支付
3602,428,2026-03-04,477,184,1,23.4,0.95,22.23,线上APP,已支付
3603,500,2026-05-15,358,145,1,62.18,0.8,49.74,线上APP,已支付
3604,427,2026-03-03,1831,49,1,203.15,1.0,203.15,线上APP,已支付
3605,341,2025-12-07,1985,4,1,6785.8,0.85,5767.93,小程序,已支付
3606,259,2025-09-16,1341,15,1,6523.96,1.0,6523.96,第三方平台,已支付
3606,259,2025-09-16,1341,163,1,101.17,0.9,91.05,第三方平台,已支付
3607,509,2026-05-24,548,49,2,203.15,0.85,345.36,线上APP,已支付
3608,374,2026-01-09,1448,31,3,6663.77,0.85,16992.61,第三方平台,已支付
3608,374,2026-01-09,1448,132,1,1625.85,0.7,1138.09,第三方平台,已支付
3609,521,2026-06-05,402,89,1,485.66,1.0,485.66,线上APP,已支付
3610,272,2025-09-29,1922,93,1,1443.61,0.95,1371.43,线上APP,已支付
3611,340,2025-12-06,1798,78,3,3280.79,0.9,8858.13,线上APP,已支付
3612,93,2025-04-03,1956,140,1,426.37,0.8,341.1,线下门店,已支付
3613,202,2025-07-21,140,181,1,23.82,0.95,22.63,线上APP,已支付
3614,446,2026-03-22,1582,45,2,422.06,0.95,801.91,线下门店,已支付
3615,347,2025-12-13,1406,69,1,905.95,0.8,724.76,第三方平台,已支付
3616,197,2025-07-16,1469,33,2,6339.35,0.85,10776.9,第三方平台,已支付
3617,341,2025-12-07,851,122,3,1604.67,0.85,4091.91,小程序,已退款
3617,341,2025-12-07,851,123,1,1365.14,1.0,1365.14,小程序,已支付
3618,263,2025-09-20,1385,34,1,6652.32,0.95,6319.7,线上APP,已支付
3618,263,2025-09-20,1385,127,4,1476.66,0.9,5315.98,线上APP,已支付
3619,175,2025-06-24,1011,144,3,426.85,0.95,1216.52,小程序,已支付
3619,175,2025-06-24,1011,168,2,111.73,0.95,212.29,小程序,已支付
3620,461,2026-04-06,412,161,1,20.27,0.9,18.24,线上APP,已退款
3621,471,2026-04-16,1287,192,4,3258.97,0.95,12384.09,线上APP,已支付
3622,485,2026-04-30,301,29,1,6438.7,1.0,6438.7,线上APP,已支付
3623,533,2026-06-17,1570,2,1,7182.03,1.0,7182.03,线上APP,已支付
3624,54,2025-02-23,480,152,3,57.35,0.85,146.24,线上APP,已退款
3625,470,2026-04-15,432,170,1,124.53,1.0,124.53,线上APP,已支付
3625,470,2026-04-15,432,176,1,3157.68,0.7,2210.38,线上APP,已支付
3626,348,2025-12-14,1444,124,1,1598.3,1.0,1598.3,线下门店,已支付
3626,348,2025-12-14,1444,33,1,6339.35,0.9,5705.42,线下门店,已支付
3626,348,2025-12-14,1444,42,1,505.61,0.95,480.33,线下门店,已支付
3627,286,2025-10-13,593,57,2,127.11,1.0,254.22,线上APP,未支付
3627,286,2025-10-13,593,136,1,482.17,1.0,482.17,线上APP,已支付
3627,286,2025-10-13,593,141,1,444.13,1.0,444.13,线上APP,已支付
3627,286,2025-10-13,593,162,1,21.26,0.7,14.88,线上APP,已退款
3628,197,2025-07-16,456,1,1,6464.79,0.85,5495.07,第三方平台,已支付
3629,200,2025-07-19,15,178,3,3847.95,0.85,9812.27,第三方平台,已支付
3629,200,2025-07-19,15,74,1,3263.02,1.0,3263.02,第三方平台,已支付
3630,121,2025-05-01,1426,148,2,51.73,0.95,98.29,线上APP,已支付
3631,63,2025-03-04,1264,130,1,1655.34,0.8,1324.27,线下门店,已支付
3631,63,2025-03-04,1264,16,1,7067.56,0.9,6360.8,线下门店,已支付
3632,443,2026-03-19,877,44,1,415.27,0.9,373.74,线下门店,已支付
3633,468,2026-04-13,539,54,4,226.36,0.85,769.62,线上APP,已支付
3634,162,2025-06-11,133,193,1,3208.35,0.85,2727.1,线上APP,已支付
3634,162,2025-06-11,133,146,4,56.2,1.0,224.8,线上APP,已支付
3634,162,2025-06-11,133,126,1,1606.61,1.0,1606.61,线上APP,已退款
3634,162,2025-06-11,133,136,1,482.17,0.85,409.84,线上APP,已退款
3634,162,2025-06-11,133,9,1,6210.05,1.0,6210.05,线上APP,已支付
3635,468,2026-04-13,1408,91,2,1600.68,0.7,2240.95,线上APP,已支付
3636,386,2026-01-21,771,95,2,1455.44,0.8,2328.7,线上APP,已支付
3637,361,2025-12-27,68,25,1,25.07,0.95,23.82,线上APP,已支付
3638,413,2026-02-17,1104,146,1,56.2,0.85,47.77,小程序,已支付
3639,383,2026-01-18,1738,158,1,21.12,0.95,20.06,线下门店,已支付
3640,492,2026-05-07,1156,113,5,3423.36,0.85,14549.28,线下门店,未支付
3641,536,2026-06-20,1907,4,1,6785.8,0.95,6446.51,第三方平台,未支付
3642,448,2026-03-24,1706,37,1,416.75,0.95,395.91,第三方平台,已支付
3642,448,2026-03-24,1706,77,3,3507.89,0.85,8945.12,第三方平台,已支付
3642,448,2026-03-24,1706,47,1,258.25,0.95,245.34,第三方平台,已支付
3642,448,2026-03-24,1706,97,4,1338.16,1.0,5352.64,第三方平台,已支付
3643,506,2026-05-21,1387,72,1,899.56,0.95,854.58,第三方平台,已支付
3644,542,2026-06-26,963,81,2,3710.33,1.0,7420.66,第三方平台,已支付
3645,339,2025-12-05,1181,71,3,898.78,1.0,2696.34,小程序,已支付
3645,339,2025-12-05,1181,63,2,101.62,0.95,193.08,小程序,已支付
3645,339,2025-12-05,1181,169,4,110.2,1.0,440.8,小程序,已支付
3646,484,2026-04-29,356,3,1,6057.54,1.0,6057.54,线上APP,已支付
3646,484,2026-04-29,356,72,1,899.56,0.9,809.6,线上APP,已支付
3646,484,2026-04-29,356,37,1,416.75,0.95,395.91,线上APP,已退款
3646,484,2026-04-29,356,185,1,23.05,0.7,16.13,线上APP,已支付
3647,379,2026-01-14,925,76,1,3370.38,1.0,3370.38,小程序,已支付
3648,466,2026-04-11,1940,41,1,470.4,0.85,399.84,线上APP,已支付
3649,524,2026-06-08,990,22,3,24.52,0.9,66.2,线上APP,已支付
3650,347,2025-12-13,1403,112,4,3607.19,0.85,12264.45,小程序,已支付
3651,374,2026-01-09,1403,39,1,483.55,0.85,411.02,线下门店,已支付
3651,374,2026-01-09,1403,157,1,20.12,0.8,16.1,线下门店,已支付
3651,374,2026-01-09,1403,18,3,6213.36,1.0,18640.08,线下门店,已退款
3651,374,2026-01-09,1403,104,1,6997.43,0.95,6647.56,线下门店,已支付
3652,427,2026-03-03,277,121,3,1512.18,0.9,4082.89,小程序,已支付
3653,492,2026-05-07,1924,16,1,7067.56,0.95,6714.18,小程序,已支付
3654,314,2025-11-10,529,71,1,898.78,0.8,719.02,线下门店,已支付
3654,314,2025-11-10,529,137,1,433.54,0.8,346.83,线下门店,已支付
